flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-07-07,active,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,J,,2026-07-07T09:15:00+00:00,2026-07-07T09:15:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-07-07T12:35:00+00:00,55.0,,,,,Shenzhen Airlines,ZH,CSZ,1367,ZH1367,CSZ1367,air china,ca,cca,1367,ca1367,cca1367,,,,,781F2F
2026-07-07,active,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,21,,2026-07-07T09:00:00+00:00,2026-07-07T09:00:00+00:00,2026-07-07T09:08:00+00:00,2026-07-07T09:08:00+00:00,2026-07-07T09:08:00+00:00,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,31,2026-07-07T10:55:00+00:00,8.0,2026-07-07T10:46:00+00:00,,,,Xiamen Air,MF,CXA,3558,MF3558,CXA3558,china eastern airlines,mu,ces,5104,mu5104,ces5104,,,,,781463
2026-07-07,active,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,J,,2026-07-07T09:00:00+00:00,2026-07-07T09:00:00+00:00,2026-07-07T09:01:00+00:00,2026-07-07T09:01:00+00:00,2026-07-07T09:01:00+00:00,Shiyan Wudangshan Airport,,WDS,ZHSY,,,,2026-07-07T11:15:00+00:00,2.0,2026-07-07T10:44:00+00:00,,,,Dalian Airlines,,CCD,1923,,CCD1923,,,,,,,,,,,7808C9
2026-07-07,active,,,Gold Coast (coolangatta),Australia/Brisbane,OOL,YBCG,,,,2026-07-07T12:00:00+00:00,2026-07-07T12:00:00+00:00,,,,Casino,Australia/Sydney,CSI,YCAS,,,,2026-07-07T13:30:00+00:00,,,,,,empty,,,,,,,,,,,,,,,,7C42D0
2026-07-07,active,,,Naha,Asia/Tokyo,OKA,ROAH,D,26,4.0,2026-07-07T09:55:00+00:00,2026-07-07T09:55:00+00:00,2026-07-07T10:26:00+00:00,2026-07-07T10:26:00+00:00,2026-07-07T10:26:00+00:00,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-07T12:25:00+00:00,32.0,2026-07-07T12:29:00+00:00,,,,Japan Airlines,JL,JAL,902,JL902,JAL902,,,,,,,,,,,840E10
2026-07-07,active,,,Oita,Asia/Tokyo,OIT,RJFO,,2,,2026-07-07T10:20:00+00:00,2026-07-07T10:20:00+00:00,2026-07-07T10:27:00+00:00,2026-07-07T10:27:00+00:00,2026-07-07T10:27:00+00:00,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-07T11:55:00+00:00,8.0,2026-07-07T11:40:00+00:00,,,,Japan Airlines,JL,JAL,664,JL664,JAL664,,,,,,,,,,,851120
2026-07-07,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-07-07T16:00:00+00:00,2026-07-07T16:00:00+00:00,,,,Fuzhou,Asia/Shanghai,FOC,ZSFZ,,,,2026-07-07T18:00:00+00:00,,,,,,Hainan Airlines,HU,CHH,4730,HU4730,CHH4730,suparna airlines,y8,yzr,7580,y87580,yzr7580,,,,,78097E
2026-07-07,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-07-07T15:55:00+00:00,2026-07-07T15:55:00+00:00,,,,Macau International,Asia/Macau,MFM,VMMC,,,,2026-07-07T17:15:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,3317,ZH3317,CSZ3317,air macau,nx,amu,331,nx331,amu331,,,,,780EC4
2026-07-07,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-07-07T15:55:00+00:00,2026-07-07T15:55:00+00:00,,,,Macau International,Asia/Macau,MFM,VMMC,,,,2026-07-07T17:15:00+00:00,,,,,,Shandong Airlines,SC,CDG,295,SC295,CDG295,air macau,nx,amu,331,nx331,amu331,,,,,780EC4
2026-07-07,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-07-07T15:55:00+00:00,2026-07-07T15:55:00+00:00,,,,Macau International,Asia/Macau,MFM,VMMC,,,,2026-07-07T17:15:00+00:00,,,,,,Air China,CA,CCA,5479,CA5479,CCA5479,air macau,nx,amu,331,nx331,amu331,,,,,780EC4
2026-07-07,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-07-07T15:50:00+00:00,2026-07-07T15:50:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,5,,,2026-07-07T18:30:00+00:00,,,,,,Sichuan Airlines,3U,CSC,2055,3U2055,CSC2055,china southern airlines,cz,csn,8795,cz8795,csn8795,,,,,7809EC
2026-07-07,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-07-07T15:30:00+00:00,2026-07-07T15:30:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-07-07T18:50:00+00:00,,,,,,Sichuan Airlines,3U,CSC,1589,3U1589,CSC1589,china southern airlines,cz,csn,6283,cz6283,csn6283,,,,,
2026-07-07,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-07-07T15:30:00+00:00,2026-07-07T15:30:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-07-07T18:55:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1936,ZH1936,CSZ1936,air china,ca,cca,1936,ca1936,cca1936,,,,,
2026-07-07,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-07-07T15:25:00+00:00,2026-07-07T15:25:00+00:00,,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,2,,,2026-07-07T17:20:00+00:00,,,,,,China Express Airlines,G5,HXA,8706,G58706,HXA8706,sichuan airlines,3u,csc,3344,3u3344,csc3344,,,,,
2026-07-07,scheduled,,,Lishe International Airport,Asia/Shanghai,NGB,ZSNB,1,106,,2026-07-07T14:35:00+00:00,2026-07-07T14:35:00+00:00,,,,Weihai,Asia/Shanghai,WEH,ZSWH,,,,2026-07-07T16:35:00+00:00,,,,,,Sichuan Airlines,3U,CSC,4867,3U4867,CSC4867,loong air,gj,cdc,8695,gj8695,cdc8695,,,,,
2026-07-07,scheduled,,,Amboseli,Africa/Nairobi,ASV,HKAM,,,,2026-07-07T09:30:00+00:00,2026-07-07T09:30:00+00:00,,,,,,MRE,HKMS,,,,2026-07-07T10:30:00+00:00,,,,,,Mombasa Air Safari,,RRV,1,,RRV1,,,,,,,,,,,
2026-07-07,scheduled,,,Amboseli,Africa/Nairobi,ASV,HKAM,,,,2026-07-07T09:15:00+00:00,2026-07-07T09:15:00+00:00,,,,,,MRE,HKMS,,,,2026-07-07T10:30:00+00:00,,,,,,Mombasa Air Safari,,RRV,6309,,RRV6309,,,,,,,,,,,
2026-07-07,scheduled,,,,,MDR,HKMZ,,,,2026-07-07T10:20:00+00:00,2026-07-07T10:20:00+00:00,,,,,,MRE,HKMS,,,,2026-07-07T10:25:00+00:00,,,,,,Safarilink Aviation,F2,XLK,1,F21,XLK1,,,,,,,,,,,
2026-07-07,scheduled,,,,,MDR,HKMZ,,,,2026-07-07T09:45:00+00:00,2026-07-07T09:45:00+00:00,,,,,,MRE,HKMS,,,,2026-07-07T09:55:00+00:00,,,,,,Safarilink Aviation,F2,XLK,31,F231,XLK31,,,,,,,,,,,
2026-07-07,scheduled,,,,,ANA,HKOM,,,,2026-07-07T07:55:00+00:00,2026-07-07T07:55:00+00:00,,,,,,MRE,HKMS,,,,2026-07-07T08:30:00+00:00,,,,,,empty,,,449,,,,,,,,,,,,,
2026-07-07,scheduled,,,,,MDR,HKMZ,,,,2026-07-07T08:25:00+00:00,2026-07-07T08:25:00+00:00,,,,,,MRE,HKMS,,,,2026-07-07T08:30:00+00:00,,,,,,Safarilink Aviation,F2,XLK,6,F26,XLK6,,,,,,,,,,,
2026-07-07,scheduled,,,,,MDR,HKMZ,,,,2026-07-07T07:35:00+00:00,2026-07-07T07:35:00+00:00,,,,,,MRE,HKMS,,,,2026-07-07T07:40:00+00:00,,,,,,Safarilink Aviation,F2,XLK,5,F25,XLK5,,,,,,,,,,,
2026-07-07,scheduled,,,Milano Malpensa,Europe/Rome,MXP,LIMC,,,,2026-07-07T07:30:00+00:00,2026-07-07T07:30:00+00:00,,,,Capodichino,Europe/Rome,NAP,LIRN,,,,2026-07-07T08:52:00+00:00,,,,,,DHL Air,D0,DHK,,D0,DHK,,,,,,,,,,,3C5423
2026-07-07,scheduled,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-07-07T16:00:00+00:00,2026-07-07T16:00:00+00:00,,,,Moranbah,Australia/Brisbane,MOV,YMRB,,,,2026-07-07T17:35:00+00:00,,,,,,empty,,,,,,,,,,,,,,,,7CAF5E
2026-07-07,scheduled,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-07-07T14:00:00+00:00,2026-07-07T14:00:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-07-07T17:50:00+00:00,,,,,,Philippine Airlines,PR,PAL,3853,PR3853,PAL3853,singapore airlines,sq,sia,917,sq917,sia917,,,,,
2026-07-07,scheduled,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-07-07T14:00:00+00:00,2026-07-07T14:00:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-07-07T17:50:00+00:00,,,,,,Air New Zealand,NZ,ANZ,3437,NZ3437,ANZ3437,singapore airlines,sq,sia,917,sq917,sia917,,,,,
2026-07-07,active,,,Moorabbin,Australia/Melbourne,MBW,YMMB,,,,2026-07-07T10:20:00+00:00,2026-07-07T10:20:00+00:00,2026-07-07T10:46:00+00:00,2026-07-07T10:46:00+00:00,2026-07-07T10:46:00+00:00,Essendon,Australia/Melbourne,MEB,YMEN,,,,2026-07-07T12:20:00+00:00,,,,,,CAE,,OXF,,,OXF,,,,,,,,,,,7C4A25
2026-07-07,active,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,14,,2026-07-07T12:10:00+00:00,2026-07-07T12:10:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,8,4,2026-07-07T17:45:00+00:00,40.0,,,,,Singapore Airlines,SQ,SIA,4239,SQ4239,SIA4239,air new zealand,nz,anz,122,nz122,anz122,,,,,C81D82
2026-07-07,active,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,14,,2026-07-07T12:10:00+00:00,2026-07-07T12:10:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,8,4,2026-07-07T17:45:00+00:00,40.0,,,,,Etihad Airways,EY,ETD,4445,EY4445,ETD4445,air new zealand,nz,anz,122,nz122,anz122,,,,,C81D82
2026-07-07,active,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,14,,2026-07-07T12:10:00+00:00,2026-07-07T12:10:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,I,8,4,2026-07-07T17:45:00+00:00,40.0,,,,,Air China,CA,CCA,5149,CA5149,CCA5149,air new zealand,nz,anz,122,nz122,anz122,,,,,C81D82
2026-07-07,active,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,5,,2026-07-07T12:05:00+00:00,2026-07-07T12:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-07T18:15:00+00:00,,,,,,China Eastern Airlines,MU,CES,4009,MU4009,CES4009,qantas,qf,qfa,35,qf35,qfa35,,,,,7C1473
2026-07-07,active,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,5,,2026-07-07T12:05:00+00:00,2026-07-07T12:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-07T18:15:00+00:00,,,,,,LATAM Airlines,LA,LAN,5920,LA5920,LAN5920,qantas,qf,qfa,35,qf35,qfa35,,,,,7C1473
2026-07-07,active,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,5,,2026-07-07T12:05:00+00:00,2026-07-07T12:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-07T18:15:00+00:00,,,,,,British Airways,BA,BAW,7465,BA7465,BAW7465,qantas,qf,qfa,35,qf35,qfa35,,,,,7C1473
2026-07-07,active,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,5,,2026-07-07T12:05:00+00:00,2026-07-07T12:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-07T18:15:00+00:00,,,,,,Air France,AF,AFR,9700,AF9700,AFR9700,qantas,qf,qfa,35,qf35,qfa35,,,,,7C1473
