flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared,aircraft
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,,,,2026-07-02T00:40:00+00:00,2026-07-02T00:40:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,,,,2026-07-02T17:30:00+00:00,,,,,,Cargolux,CV,CLX,7332,CV7332,CLX7332,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,,,,2026-07-02T00:40:00+00:00,2026-07-02T00:40:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-07-02T03:00:00+00:00,,,,,,China Cargo Airlines,CK,CKK,264,CK264,CKK264,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,2,,,2026-07-02T00:35:00+00:00,2026-07-02T00:35:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,,,2026-07-02T05:30:00+00:00,,,,,,Jeju Air,7C,JJA,6014,7C6014,JJA6014,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,,,,2026-07-02T00:35:00+00:00,2026-07-02T00:35:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-07-02T06:55:00+00:00,,,,,,Turkish Airlines,TK,THY,6265,TK6265,THY6265,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,,,,2026-07-02T00:30:00+00:00,2026-07-02T00:30:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-02T03:30:00+00:00,,,,,,Qatar Airways,QR,QTR,8461,QR8461,QTR8461,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:25:00+00:00,2026-07-02T00:25:00+00:00,,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,,,2026-07-02T05:40:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,645,ET645,ETH645,,,,,,,,,,040203,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:25:00+00:00,2026-07-02T00:25:00+00:00,,,,Zurich,Europe/Zurich,ZRH,LSZH,2,,,2026-07-02T07:30:00+00:00,,,,,,Cathay Pacific,CX,CPA,383,CX383,CPA383,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:25:00+00:00,2026-07-02T00:25:00+00:00,,,,Zurich,Europe/Zurich,ZRH,LSZH,2,,,2026-07-02T07:30:00+00:00,,,,,,Swiss,LX,SWR,9515,LX9515,SWR9515,cathay pacific,cx,cpa,383,cx383,cpa383,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:20:00+00:00,2026-07-02T00:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,18,,2026-07-02T11:15:00+00:00,,,,,,Cathay Pacific,CX,CPA,105,CX105,CPA105,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:20:00+00:00,2026-07-02T00:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,18,,2026-07-02T11:15:00+00:00,,,,,,Swiss,LX,SWR,9513,LX9513,SWR9513,cathay pacific,cx,cpa,105,cx105,cpa105,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:20:00+00:00,2026-07-02T00:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,18,,2026-07-02T11:15:00+00:00,,,,,,Lufthansa,LH,DLH,7013,LH7013,DLH7013,cathay pacific,cx,cpa,105,cx105,cpa105,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:20:00+00:00,2026-07-02T00:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,18,,2026-07-02T11:15:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,5605,OM5605,MGL5605,cathay pacific,cx,cpa,105,cx105,cpa105,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:20:00+00:00,2026-07-02T00:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,18,,2026-07-02T11:15:00+00:00,,,,,,British Airways,BA,BAW,4567,BA4567,BAW4567,cathay pacific,cx,cpa,105,cx105,cpa105,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:20:00+00:00,2026-07-02T00:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,18,,2026-07-02T11:15:00+00:00,,,,,,Finnair,AY,FIN,5095,AY5095,FIN5095,cathay pacific,cx,cpa,105,cx105,cpa105,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,,,,2026-07-02T00:15:00+00:00,2026-07-02T00:15:00+00:00,,,,Findel,Europe/Luxembourg,LUX,ELLX,,,,2026-07-02T09:35:00+00:00,,,,,,Cargolux,CV,CLX,7333,CV7333,CLX7333,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:15:00+00:00,2026-07-02T00:15:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-07-02T10:50:00+00:00,,,,,,Cathay Pacific,CX,CPA,165,CX165,CPA165,,,,,,,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:15:00+00:00,2026-07-02T00:15:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-07-02T10:50:00+00:00,,,,,,Lufthansa,LH,DLH,7003,LH7003,DLH7003,cathay pacific,cx,cpa,165,cx165,cpa165,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:15:00+00:00,2026-07-02T00:15:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-07-02T10:50:00+00:00,,,,,,Swiss,LX,SWR,9507,LX9507,SWR9507,cathay pacific,cx,cpa,165,cx165,cpa165,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:15:00+00:00,2026-07-02T00:15:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-07-02T10:50:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,5671,OM5671,MGL5671,cathay pacific,cx,cpa,165,cx165,cpa165,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:15:00+00:00,2026-07-02T00:15:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-07-02T10:50:00+00:00,,,,,,Japan Airlines,JL,JTL,7923,JL7923,JTL7923,cathay pacific,cx,cpa,165,cx165,cpa165,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:15:00+00:00,2026-07-02T00:15:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-07-02T10:50:00+00:00,,,,,,British Airways,BA,BAW,4143,BA4143,BAW4143,cathay pacific,cx,cpa,165,cx165,cpa165,,,,,,
2026-07-02,scheduled,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-02T00:15:00+00:00,2026-07-02T00:15:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-07-02T10:50:00+00:00,,,,,,Finnair,AY,FIN,5099,AY5099,FIN5099,cathay pacific,cx,cpa,165,cx165,cpa165,,,,,,
2026-07-02,scheduled,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-07-02T02:50:00+00:00,2026-07-02T02:50:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-07-02T06:15:00+00:00,,,,,,Jin Air,LJ,JNA,922,LJ922,JNA922,,,,,,,,,,71C017,,
2026-07-02,scheduled,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-07-02T02:50:00+00:00,2026-07-02T02:50:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-07-02T06:15:00+00:00,,,,,,Korean Air,KE,KAL,5778,KE5778,KAL5778,jin air,lj,jna,922,lj922,jna922,,,,71C017,,
2026-07-02,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-07-02T01:00:00+00:00,2026-07-02T01:00:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-07-02T03:05:00+00:00,,,,,,SF Airlines,O3,CSS,7223,O37223,CSS7223,,,,,,,,,,,,
2026-07-02,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,4,,,2026-07-02T00:55:00+00:00,2026-07-02T00:55:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-02T04:50:00+00:00,,,,,,Qatar Airways,QR,QTR,891,QR891,QTR891,,,,,,,,,,,,
2026-07-02,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-07-02T00:40:00+00:00,2026-07-02T00:40:00+00:00,,,,,,NQZ,UACC,,,,2026-07-02T05:40:00+00:00,,,,,,YTO Cargo Airlines,YG,HYT,9023,YG9023,HYT9023,,,,,,,,,,,,
2026-07-02,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-07-02T00:15:00+00:00,2026-07-02T00:15:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,,,,2026-07-02T03:30:00+00:00,,,,,,YTO Cargo Airlines,YG,HYT,9079,YG9079,HYT9079,,,,,,,,,,,,
2026-07-02,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,4,,,2026-07-02T00:10:00+00:00,2026-07-02T00:10:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-07-02T05:10:00+00:00,,,,,,Singapore Airlines,SQ,SIA,839,SQ839,SIA839,,,,,,,,,,,,
