flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared,aircraft
2026-08-29,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,2,D23,,2026-08-29T07:05:00+00:00,2026-08-29T07:05:00+00:00,,2026-08-29T07:05:00+00:00,,Netaji Subhas Chandra,Asia/Kolkata,CCU,VECC,,,,2026-08-29T09:35:00+00:00,,,,,,Air India,AI,AIC,9437,AI9437,AIC9437,air india express,ix,axb,1131,ix1131,axb1131,,,,80161C,,
2026-08-29,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,17,,2026-08-29T07:00:00+00:00,2026-08-29T07:00:00+00:00,,2026-08-29T07:15:00+00:00,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,,08,2026-08-29T09:50:00+00:00,15.0,,,,,Virgin Atlantic,VS,VIR,8382,VS8382,VIR8382,indigo,6e,igo,844,6e844,igo844,,,,801908,,
2026-08-29,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,17,,2026-08-29T07:00:00+00:00,2026-08-29T07:00:00+00:00,,2026-08-29T07:15:00+00:00,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,,08,2026-08-29T09:50:00+00:00,15.0,,,,,Qantas,QF,QFA,5045,QF5045,QFA5045,indigo,6e,igo,844,6e844,igo844,,,,801908,,
2026-08-29,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,17,,2026-08-29T07:00:00+00:00,2026-08-29T07:00:00+00:00,,2026-08-29T07:15:00+00:00,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,,08,2026-08-29T09:50:00+00:00,15.0,,,,,Japan Airlines,JL,JTL,5286,JL5286,JTL5286,indigo,6e,igo,844,6e844,igo844,,,,801908,,
2026-08-29,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,22,,2026-08-29T06:55:00+00:00,2026-08-29T06:55:00+00:00,,2026-08-29T07:00:00+00:00,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-08-29T08:05:00+00:00,5.0,,,,,Malaysia Airlines,MH,MAS,5571,MH5571,MAS5571,indigo,6e,igo,7236,6e7236,igo7236,,,,801415,,
2026-08-29,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,22,,2026-08-29T06:55:00+00:00,2026-08-29T06:55:00+00:00,,2026-08-29T07:00:00+00:00,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-08-29T08:05:00+00:00,5.0,,,,,Japan Airlines,JL,JTL,8453,JL8453,JTL8453,indigo,6e,igo,7236,6e7236,igo7236,,,,801415,,
2026-08-29,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,22,,2026-08-29T06:55:00+00:00,2026-08-29T06:55:00+00:00,,2026-08-29T07:00:00+00:00,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-08-29T08:05:00+00:00,5.0,,,,,Air France,AF,AFR,6493,AF6493,AFR6493,indigo,6e,igo,7236,6e7236,igo7236,,,,801415,,
2026-08-29,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,2,D28,,2026-08-29T06:55:00+00:00,2026-08-29T06:55:00+00:00,,2026-08-29T06:45:00+00:00,,Bidar Airport,,IXX,VOBR,,,,2026-08-29T08:10:00+00:00,,,,,,star air,X1,X1,3779,X13779,X13779,star air,s5,sdg,159,s5159,sdg159,,,,801580,,
2026-08-29,scheduled,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,27,,2026-08-29T06:50:00+00:00,2026-08-29T06:50:00+00:00,,2026-08-29T07:00:00+00:00,,Vijayawada,Asia/Kolkata,VGA,VOBZ,,,,2026-08-29T08:20:00+00:00,10.0,,,,,Air France,AF,AFR,6476,AF6476,AFR6476,indigo,6e,igo,7204,6e7204,igo7204,,,,801465,,
2026-08-29,active,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,,,,2026-08-29T00:25:00+00:00,2026-08-29T00:25:00+00:00,2026-08-29T00:35:00+00:00,2026-08-29T00:35:00+00:00,2026-08-29T00:35:00+00:00,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,,,,2026-08-29T02:05:00+00:00,,2026-08-29T01:48:00+00:00,,2026-08-29T01:48:00+00:00,,Blue Dart Aviation,BZ,BDA,102,BZ102,BDA102,,,,,,,,,,800BA9,,
2026-08-29,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,A3,,2026-08-29T07:00:00+00:00,2026-08-29T07:00:00+00:00,,2026-08-29T07:00:00+00:00,,Sukhothai,Asia/Bangkok,THS,VTPO,,,,2026-08-29T08:20:00+00:00,,,,,,Turkish Airlines,TK,THY,7547,TK7547,THY7547,bangkok airways,pg,bkp,211,pg211,bkp211,,,,,,
2026-08-29,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,A3,,2026-08-29T07:00:00+00:00,2026-08-29T07:00:00+00:00,,2026-08-29T07:00:00+00:00,,Sukhothai,Asia/Bangkok,THS,VTPO,,,,2026-08-29T08:20:00+00:00,,,,,,Thai Airways,TG,THA,5672,TG5672,THA5672,bangkok airways,pg,bkp,211,pg211,bkp211,,,,,,
2026-08-29,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,A3,,2026-08-29T07:00:00+00:00,2026-08-29T07:00:00+00:00,,2026-08-29T07:00:00+00:00,,Sukhothai,Asia/Bangkok,THS,VTPO,,,,2026-08-29T08:20:00+00:00,,,,,,Japan Airlines,JL,JTL,5979,JL5979,JTL5979,bangkok airways,pg,bkp,211,pg211,bkp211,,,,,,
2026-08-29,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,A3,,2026-08-29T07:00:00+00:00,2026-08-29T07:00:00+00:00,,2026-08-29T07:00:00+00:00,,Sukhothai,Asia/Bangkok,THS,VTPO,,,,2026-08-29T08:20:00+00:00,,,,,,Etihad Airways,EY,ETD,7664,EY7664,ETD7664,bangkok airways,pg,bkp,211,pg211,bkp211,,,,,,
2026-08-29,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,A3,,2026-08-29T07:00:00+00:00,2026-08-29T07:00:00+00:00,,2026-08-29T07:00:00+00:00,,Sukhothai,Asia/Bangkok,THS,VTPO,,,,2026-08-29T08:20:00+00:00,,,,,,Emirates,EK,UAE,4474,EK4474,UAE4474,bangkok airways,pg,bkp,211,pg211,bkp211,,,,,,
2026-08-29,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,A3,,2026-08-29T07:00:00+00:00,2026-08-29T07:00:00+00:00,,2026-08-29T07:00:00+00:00,,Sukhothai,Asia/Bangkok,THS,VTPO,,,,2026-08-29T08:20:00+00:00,,,,,,China Airlines,CI,CAL,9611,CI9611,CAL9611,bangkok airways,pg,bkp,211,pg211,bkp211,,,,,,
2026-08-29,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E4,,2026-08-29T07:00:00+00:00,2026-08-29T07:00:00+00:00,,2026-08-29T07:00:00+00:00,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,58B,,2026-08-29T15:20:00+00:00,,,,,,Thai Airways,TG,THA,6004,TG6004,THA6004,all nippon airways,nh,ana,806,nh806,ana806,,,,,,
2026-08-29,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E4,,2026-08-29T07:00:00+00:00,2026-08-29T07:00:00+00:00,,2026-08-29T07:00:00+00:00,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,58B,,2026-08-29T15:20:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,1404,ET1404,ETH1404,all nippon airways,nh,ana,806,nh806,ana806,,,,,,
2026-08-29,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E4,,2026-08-29T07:00:00+00:00,2026-08-29T07:00:00+00:00,,2026-08-29T07:00:00+00:00,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,58B,,2026-08-29T15:20:00+00:00,,,,,,Air Canada,AC,ACA,6230,AC6230,ACA6230,all nippon airways,nh,ana,806,nh806,ana806,,,,,,
2026-08-29,scheduled,,Taupo,Pacific/Auckland,TUO,NZAP,,,,2026-08-29T10:05:00+00:00,2026-08-29T10:05:00+00:00,,2026-08-29T10:05:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,39,3,2026-08-29T11:00:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4433,SQ4433,SIA4433,air new zealand,nz,anz,5092,nz5092,anz5092,,,,C818C9,,
2026-08-29,scheduled,,Taupo,Pacific/Auckland,TUO,NZAP,,,,2026-08-29T10:05:00+00:00,2026-08-29T10:05:00+00:00,,2026-08-29T10:05:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,39,3,2026-08-29T11:00:00+00:00,,,,,,Air China,CA,CCA,5964,CA5964,CCA5964,air new zealand,nz,anz,5092,nz5092,anz5092,,,,C818C9,,
2026-08-29,active,,Auckland International,Pacific/Auckland,AKL,NZAA,I,18,,2026-08-29T08:20:00+00:00,2026-08-29T08:20:00+00:00,,2026-08-29T08:20:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-08-29T10:10:00+00:00,,,,,,China Southern Airlines,CZ,CSN,7576,CZ7576,CSN7576,qantas,qf,qfa,142,qf142,qfa142,,,,,,
2026-08-29,active,,Auckland International,Pacific/Auckland,AKL,NZAA,I,18,,2026-08-29T08:20:00+00:00,2026-08-29T08:20:00+00:00,,2026-08-29T08:20:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-08-29T10:10:00+00:00,,,,,,China Eastern Airlines,MU,CES,4137,MU4137,CES4137,qantas,qf,qfa,142,qf142,qfa142,,,,,,
2026-08-29,active,,Auckland International,Pacific/Auckland,AKL,NZAA,I,18,,2026-08-29T08:20:00+00:00,2026-08-29T08:20:00+00:00,,2026-08-29T08:20:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-08-29T10:10:00+00:00,,,,,,IndiGo,6E,IGO,4922,6E4922,IGO4922,qantas,qf,qfa,142,qf142,qfa142,,,,,,
2026-08-29,active,,Auckland International,Pacific/Auckland,AKL,NZAA,I,18,,2026-08-29T08:20:00+00:00,2026-08-29T08:20:00+00:00,,2026-08-29T08:20:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-08-29T10:10:00+00:00,,,,,,China Airlines,CI,CAL,9980,CI9980,CAL9980,qantas,qf,qfa,142,qf142,qfa142,,,,,,
2026-08-29,active,,Auckland International,Pacific/Auckland,AKL,NZAA,I,18,,2026-08-29T08:20:00+00:00,2026-08-29T08:20:00+00:00,,2026-08-29T08:20:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-08-29T10:10:00+00:00,,,,,,British Airways,BA,BAW,7479,BA7479,BAW7479,qantas,qf,qfa,142,qf142,qfa142,,,,,,
2026-08-29,active,,Auckland International,Pacific/Auckland,AKL,NZAA,I,18,,2026-08-29T08:20:00+00:00,2026-08-29T08:20:00+00:00,,2026-08-29T08:20:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-08-29T10:10:00+00:00,,,,,,Air Tahiti Nui,TN,THT,1421,TN1421,THT1421,qantas,qf,qfa,142,qf142,qfa142,,,,,,
2026-08-29,active,,Auckland International,Pacific/Auckland,AKL,NZAA,I,18,,2026-08-29T08:20:00+00:00,2026-08-29T08:20:00+00:00,,2026-08-29T08:20:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-08-29T10:10:00+00:00,,,,,,LATAM Airlines,LA,LAN,4814,LA4814,LAN4814,qantas,qf,qfa,142,qf142,qfa142,,,,,,
2026-08-29,active,,Auckland International,Pacific/Auckland,AKL,NZAA,I,18,,2026-08-29T08:20:00+00:00,2026-08-29T08:20:00+00:00,,2026-08-29T08:20:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-08-29T10:10:00+00:00,,,,,,Emirates,EK,UAE,5015,EK5015,UAE5015,qantas,qf,qfa,142,qf142,qfa142,,,,,,
2026-08-29,active,,Auckland International,Pacific/Auckland,AKL,NZAA,I,18,,2026-08-29T08:20:00+00:00,2026-08-29T08:20:00+00:00,,2026-08-29T08:20:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-08-29T10:10:00+00:00,,,,,,Finnair,AY,FIN,5036,AY5036,FIN5036,qantas,qf,qfa,142,qf142,qfa142,,,,,,
2026-08-29,active,,Auckland International,Pacific/Auckland,AKL,NZAA,I,18,,2026-08-29T08:20:00+00:00,2026-08-29T08:20:00+00:00,,2026-08-29T08:20:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,55,3,2026-08-29T10:10:00+00:00,,,,,,American Airlines,AA,AAL,7272,AA7272,AAL7272,qantas,qf,qfa,142,qf142,qfa142,,,,,,
2026-08-29,scheduled,,Nnamdi Azikiwe International Airport,Africa/Lagos,ABV,DNAA,,,,2026-08-29T01:30:00+00:00,2026-08-29T01:30:00+00:00,,,,Stansted,Europe/London,STN,EGSS,,,,2026-08-29T08:22:00+00:00,,,,,,empty,,MAL,,,MAL,,,,,,,,,,43E975,,
2026-08-29,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E1A,,2026-08-29T07:40:00+00:00,2026-08-29T07:40:00+00:00,,2026-08-29T07:40:00+00:00,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-08-29T09:00:00+00:00,,,,,,Turkish Airlines,TK,THY,7538,TK7538,THY7538,bangkok airways,pg,bkp,903,pg903,bkp903,,,,,,
2026-08-29,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,E1A,,2026-08-29T07:40:00+00:00,2026-08-29T07:40:00+00:00,,2026-08-29T07:40:00+00:00,,Siem Reap Angkor International Airport,Asia/Phnom_Penh,SAI,VDSA,,,,2026-08-29T09:00:00+00:00,,,,,,Thai Airways,TG,THA,7084,TG7084,THA7084,bangkok airways,pg,bkp,903,pg903,bkp903,,,,,,
