flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared,aircraft
2026-08-18,scheduled,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-08-18T14:35:00+00:00,2026-08-18T14:35:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,2,82,,2026-08-18T20:30:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,509,OM509,MGL509,,,,,,,,,,,,
2026-08-18,scheduled,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-08-18T14:35:00+00:00,2026-08-18T14:35:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,2,82,,2026-08-18T20:30:00+00:00,,,,,,Japan Airlines,JL,JTL,9246,JL9246,JTL9246,miat mongolian airlines,om,mgl,509,om509,mgl509,,,,,,
2026-08-18,scheduled,,"Holingol Huolinhe Airport
",,HUO,ZBHZ,,1-4,,2026-08-18T14:50:00+00:00,2026-08-18T14:50:00+00:00,,,,Shenyang,Asia/Shanghai,SHE,ZYTX,T3,,,2026-08-18T16:15:00+00:00,95.0,,,,,Ruili Airlines,DR,RLH,5334,DR5334,RLH5334,,,,,,,,,,7809C2,,
2026-08-18,scheduled,,Zhukovsky International Airport,,ZIA,UUBW,,,,2026-08-18T09:45:00+00:00,2026-08-18T09:45:00+00:00,,,,Dushanbe,Asia/Dushanbe,DYU,UTDD,,,,2026-08-18T16:00:00+00:00,,,,,,Ural Airlines,U6,SVR,8445,U68445,SVR8445,,,,,,,,,,,,
2026-08-18,scheduled,,Yichun Mingyueshan Airport,,YIC,ZSYC,,2,,2026-08-18T14:55:00+00:00,2026-08-18T14:55:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-08-18T16:40:00+00:00,,,,,,Pan American Airways,PN,PAA,6586,PN6586,PAA6586,,,,,,,,,,,,
2026-08-18,scheduled,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-08-18T13:50:00+00:00,2026-08-18T13:50:00+00:00,,,,"Sultan Aji Muhamad Sulaiman Airport
",,BPN,WALL,,,,2026-08-18T16:45:00+00:00,,,,,,Super Air Jet,IU,SJV,676,IU676,SJV676,,,,,,,,,,,,
2026-08-18,scheduled,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-08-18T13:40:00+00:00,2026-08-18T13:40:00+00:00,,,,Ngurah Rai International,Asia/Makassar,DPS,WADD,D,,D.1,2026-08-18T16:10:00+00:00,,,,,,Garuda Indonesia,GA,GIA,252,GA252,GIA252,,,,,,,,,,,,
2026-08-18,scheduled,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-08-18T13:40:00+00:00,2026-08-18T13:40:00+00:00,,,,Ngurah Rai International,Asia/Makassar,DPS,WADD,D,,D.1,2026-08-18T16:10:00+00:00,,,,,,Singapore Airlines,SQ,SIA,5186,SQ5186,SIA5186,garuda indonesia,ga,gia,252,ga252,gia252,,,,,,
2026-08-18,scheduled,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-08-18T13:40:00+00:00,2026-08-18T13:40:00+00:00,,,,Ngurah Rai International,Asia/Makassar,DPS,WADD,D,,D.1,2026-08-18T16:10:00+00:00,,,,,,Etihad Airways,EY,ETD,7083,EY7083,ETD7083,garuda indonesia,ga,gia,252,ga252,gia252,,,,,,
2026-08-18,scheduled,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-08-18T13:40:00+00:00,2026-08-18T13:40:00+00:00,,,,Ngurah Rai International,Asia/Makassar,DPS,WADD,D,,D.1,2026-08-18T16:10:00+00:00,,,,,,IndiGo,6E,IGO,3556,6E3556,IGO3556,garuda indonesia,ga,gia,252,ga252,gia252,,,,,,
2026-08-18,scheduled,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-08-18T13:35:00+00:00,2026-08-18T13:35:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-08-18T15:00:00+00:00,,,,,,Garuda Indonesia,GA,GIA,209,GA209,GIA209,,,,,,,,,,,,
2026-08-18,scheduled,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-08-18T13:35:00+00:00,2026-08-18T13:35:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-08-18T15:00:00+00:00,,,,,,Singapore Airlines,SQ,SIA,5179,SQ5179,SIA5179,garuda indonesia,ga,gia,209,ga209,gia209,,,,,,
2026-08-18,scheduled,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-08-18T13:35:00+00:00,2026-08-18T13:35:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-08-18T15:00:00+00:00,,,,,,IndiGo,6E,IGO,3538,6E3538,IGO3538,garuda indonesia,ga,gia,209,ga209,gia209,,,,,,
2026-08-18,scheduled,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-08-18T13:35:00+00:00,2026-08-18T13:35:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-08-18T15:00:00+00:00,,,,,,Etihad Airways,EY,ETD,8199,EY8199,ETD8199,garuda indonesia,ga,gia,209,ga209,gia209,,,,,,
2026-08-18,scheduled,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-08-18T13:35:00+00:00,2026-08-18T13:35:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-08-18T15:00:00+00:00,,,,,,KLM,KL,KLM,4065,KL4065,KLM4065,garuda indonesia,ga,gia,209,ga209,gia209,,,,,,
2026-08-18,scheduled,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-08-18T13:35:00+00:00,2026-08-18T13:35:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-08-18T15:00:00+00:00,,,,,,Malaysia Airlines,MH,MAS,4025,MH4025,MAS4025,garuda indonesia,ga,gia,209,ga209,gia209,,,,,,
2026-08-18,scheduled,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-08-18T13:35:00+00:00,2026-08-18T13:35:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-08-18T15:00:00+00:00,,,,,,China Airlines,CI,CAL,9675,CI9675,CAL9675,garuda indonesia,ga,gia,209,ga209,gia209,,,,,,
2026-08-18,scheduled,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-08-18T13:20:00+00:00,2026-08-18T13:20:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,3,,,2026-08-18T14:30:00+00:00,,,,,,TransNusa,8B,TNU,5531,8B5531,TNU5531,,,,,,,,,,,,
2026-08-18,scheduled,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,G7B,,2026-08-18T08:10:00+00:00,2026-08-18T08:10:00+00:00,,,,Ordu Giresun Airport,,OGU,LTCB,,,,2026-08-18T09:45:00+00:00,,,,,,Turkish Airlines,TK,THY,2848,TK2848,THY2848,,,,,,,,,,,,
2026-08-18,scheduled,,Zhezhazgan,Asia/Almaty,DZN,UAKD,,,,2026-08-18T09:45:00+00:00,2026-08-18T09:45:00+00:00,,,,,,NQZ,UACC,2,,,2026-08-18T11:20:00+00:00,,,,,,VietJet Qazaqstan,IQ,QAZ,388,IQ388,QAZ388,,,,,,,,,,,,
2026-08-18,scheduled,,Zhezhazgan,Asia/Almaty,DZN,UAKD,,,,2026-08-18T09:45:00+00:00,2026-08-18T09:45:00+00:00,,,,,,NQZ,UACC,2,,,2026-08-18T11:20:00+00:00,,,,,,,H1,H1,9587,H19587,H19587,vietjet qazaqstan,iq,qaz,388,iq388,qaz388,,,,,,
2026-08-18,scheduled,,Kunming,Asia/Shanghai,KMG,ZPPP,,F06,,2026-08-18T11:55:00+00:00,2026-08-18T11:55:00+00:00,,,,Lüliang Airport,,LLV,ZBLL,,,,2026-08-18T14:40:00+00:00,,,,,,China Eastern Airlines,MU,CES,8258,MU8258,CES8258,china united airlines,kn,cua,5502,kn5502,cua5502,,,,,,
2026-08-18,scheduled,,Shashi,Asia/Shanghai,SHS,ZHJZ,,1,,2026-08-18T12:50:00+00:00,2026-08-18T12:50:00+00:00,,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,,10,2026-08-18T15:00:00+00:00,,,,,,Loong Air,GJ,CDC,8631,GJ8631,CDC8631,,,,,,,,,,7813AB,,
2026-08-18,scheduled,,Ordu Giresun Airport,,OGU,LTCB,,,,2026-08-18T09:40:00+00:00,2026-08-18T09:40:00+00:00,,,,Esenboga International,Europe/Istanbul,ESB,LTAC,,,23,2026-08-18T10:50:00+00:00,,,,,,AJet,VF,TKJ,4259,VF4259,TKJ4259,,,,,,,,,,,,
2026-08-18,scheduled,,Astana,Asia/Almaty,NQZ,UACC,2,,,2026-08-18T12:05:00+00:00,2026-08-18T12:05:00+00:00,,,,,,BSZ,UCFM,,,,2026-08-18T15:15:00+00:00,,,,,,VietJet Qazaqstan,IQ,QAZ,405,IQ405,QAZ405,,,,,,,,,,,,
2026-08-18,scheduled,,Astana,Asia/Almaty,NQZ,UACC,2,,,2026-08-18T12:05:00+00:00,2026-08-18T12:05:00+00:00,,,,,,BSZ,UCFM,,,,2026-08-18T15:15:00+00:00,,,,,,,H1,H1,9601,H19601,H19601,vietjet qazaqstan,iq,qaz,405,iq405,qaz405,,,,,,
2026-08-18,scheduled,,Astana,Asia/Almaty,NQZ,UACC,1,,,2026-08-18T11:20:00+00:00,2026-08-18T11:20:00+00:00,,,,Larnaca,Asia/Nicosia,LCA,LCLK,,,,2026-08-18T15:00:00+00:00,,,,,,Air Astana,KC,KZR,8001,KC8001,KZR8001,,,,,,,,,,,,
2026-08-18,scheduled,,Astana,Asia/Almaty,NQZ,UACC,2,,,2026-08-18T11:20:00+00:00,2026-08-18T11:20:00+00:00,,,,Almaty,Asia/Almaty,ALA,UAAA,1,,,2026-08-18T13:00:00+00:00,,,,,,Air Astana,KC,KZR,952,KC952,KZR952,,,,,,,,,,,,
2026-08-18,scheduled,,Longnan Chengzhou Airport,,LNL,ZLLN,,1,,2026-08-18T15:00:00+00:00,2026-08-18T15:00:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-08-18T17:20:00+00:00,,,,,,Urumqi Air,UQ,CUH,2593,UQ2593,CUH2593,,,,,,,,,,,,
2026-08-18,scheduled,,Longnan Chengzhou Airport,,LNL,ZLLN,,1,,2026-08-18T14:40:00+00:00,2026-08-18T14:40:00+00:00,,,,Haikou,Asia/Shanghai,HAK,ZJHK,2,,10,2026-08-18T17:45:00+00:00,,,,,,Hainan Airlines,HU,CHH,7420,HU7420,CHH7420,,,,,,,,,,7811F0,,
